name,address,phone,email,lat,lng,url,country,state,city,star_count,rating_count,zip,primary_category_name,category_name
Kochi Police Station 3992,"76 Kochi Main Road, Karnataka",+91 81361 85451,contact3992@police.karnataka.gov.in,28.166609,75.622677,http://www.kochipolice.gov.in,India,Karnataka,Kochi,2,219,277690,Police stations,Police stations
Kochi Police Station 3993,"66 Kochi Main Road, Karnataka",+91 78602 81686,contact3993@police.karnataka.gov.in,10.367119,75.339689,http://www.kochipolice.gov.in,India,Karnataka,Kochi,2,220,511497,Police stations,Emergency services
Chennai Police Station 3994,"26 Chennai Main Road, Tamil Nadu",+91 85079 68152,contact3994@police.tamilnadu.gov.in,27.558307,78.885528,http://www.chennaipolice.gov.in,India,Tamil Nadu,Chennai,5,402,540871,Police stations,Emergency services
Mumbai Police Station 3995,"38 Mumbai Main Road, Tamil Nadu",+91 74274 74931,contact3995@police.tamilnadu.gov.in,26.87972,84.886869,http://www.mumbaipolice.gov.in,India,Tamil Nadu,Mumbai,5,430,694507,Police stations,Emergency services
Mumbai Police Station 3996,"1 Mumbai Main Road, Maharashtra",+91 82606 65219,contact3996@police.maharashtra.gov.in,14.509454,81.27906,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,3,486,689108,Police stations,Police stations
Mumbai Police Station 3997,"37 Mumbai Main Road, Maharashtra",+91 82325 90489,contact3997@police.maharashtra.gov.in,14.041884,82.426709,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,2,96,614151,Police stations,Police stations
New Delhi Police Station 3998,"99 New Delhi Main Road, Kerala",+91 77750 52528,contact3998@police.kerala.gov.in,20.122822,73.80028,http://www.new delhipolice.gov.in,India,Kerala,New Delhi,5,449,239600,Police stations,Police stations
Bangalore Police Station 3999,"89 Bangalore Main Road, Karnataka",+91 87649 76131,contact3999@police.karnataka.gov.in,23.756037,78.634283,http://www.bangalorepolice.gov.in,India,Karnataka,Bangalore,5,17,311119,Police stations,Police stations
New Delhi Police Station 4000,"24 New Delhi Main Road, Tamil Nadu",+91 93205 10717,contact4000@police.tamilnadu.gov.in,22.71365,85.361048,http://www.new delhipolice.gov.in,India,Tamil Nadu,New Delhi,1,389,155799,Police stations,Police departments
Bangalore Police Station 4001,"60 Bangalore Main Road, Delhi",+91 95302 85177,contact4001@police.delhi.gov.in,24.204244,76.80739,http://www.bangalorepolice.gov.in,India,Delhi,Bangalore,3,485,204202,Police stations,Emergency services
New Delhi Police Station 4002,"6 New Delhi Main Road, Delhi",+91 78542 71271,contact4002@police.delhi.gov.in,12.045305,87.836785,http://www.new delhipolice.gov.in,India,Delhi,New Delhi,2,28,428955,Police stations,Police departments
New Delhi Police Station 4003,"43 New Delhi Main Road, Karnataka",+91 88585 27259,contact4003@police.karnataka.gov.in,18.524727,76.777636,http://www.new delhipolice.gov.in,India,Karnataka,New Delhi,1,469,141855,Police stations,Police departments
New Delhi Police Station 4004,"70 New Delhi Main Road, Tamil Nadu",+91 72674 32099,contact4004@police.tamilnadu.gov.in,9.114923,73.880922,http://www.new delhipolice.gov.in,India,Tamil Nadu,New Delhi,2,394,633136,Police stations,Police stations
Chennai Police Station 4005,"97 Chennai Main Road, Kerala",+91 84987 43542,contact4005@police.kerala.gov.in,24.22522,76.788075,http://www.chennaipolice.gov.in,India,Kerala,Chennai,1,354,574116,Police stations,Police departments
Mumbai Police Station 4006,"31 Mumbai Main Road, Tamil Nadu",+91 78115 41686,contact4006@police.tamilnadu.gov.in,24.376365,72.564704,http://www.mumbaipolice.gov.in,India,Tamil Nadu,Mumbai,2,302,277417,Police stations,Emergency services
Kochi Police Station 4007,"80 Kochi Main Road, Delhi",+91 78221 77165,contact4007@police.delhi.gov.in,29.252625,72.603533,http://www.kochipolice.gov.in,India,Delhi,Kochi,2,56,453489,Police stations,Emergency services
New Delhi Police Station 4008,"56 New Delhi Main Road, Karnataka",+91 97872 74419,contact4008@police.karnataka.gov.in,27.474262,87.106228,http://www.new delhipolice.gov.in,India,Karnataka,New Delhi,1,25,650700,Police stations,Emergency services
Chennai Police Station 4009,"44 Chennai Main Road, Delhi",+91 72284 66392,contact4009@police.delhi.gov.in,14.852241,74.203404,http://www.chennaipolice.gov.in,India,Delhi,Chennai,4,67,430229,Police stations,Police stations
Mumbai Police Station 4010,"52 Mumbai Main Road, Tamil Nadu",+91 92496 17900,contact4010@police.tamilnadu.gov.in,10.617168,84.432871,http://www.mumbaipolice.gov.in,India,Tamil Nadu,Mumbai,3,443,143849,Police stations,Police stations
Mumbai Police Station 4011,"79 Mumbai Main Road, Tamil Nadu",+91 97519 91490,contact4011@police.tamilnadu.gov.in,8.777752,86.667753,http://www.mumbaipolice.gov.in,India,Tamil Nadu,Mumbai,5,179,270408,Police stations,Police departments
Kochi Police Station 4012,"53 Kochi Main Road, Kerala",+91 79865 93248,contact4012@police.kerala.gov.in,8.195114,79.666213,http://www.kochipolice.gov.in,India,Kerala,Kochi,1,252,473948,Police stations,Police stations
Mumbai Police Station 4013,"60 Mumbai Main Road, Delhi",+91 88587 82016,contact4013@police.delhi.gov.in,25.747814,73.227817,http://www.mumbaipolice.gov.in,India,Delhi,Mumbai,1,60,287780,Police stations,Emergency services
Bangalore Police Station 4014,"55 Bangalore Main Road, Kerala",+91 88864 67840,contact4014@police.kerala.gov.in,12.41323,82.66659,http://www.bangalorepolice.gov.in,India,Kerala,Bangalore,1,22,633251,Police stations,Emergency services
Chennai Police Station 4015,"2 Chennai Main Road, Kerala",+91 72132 29340,contact4015@police.kerala.gov.in,25.055768,87.700775,http://www.chennaipolice.gov.in,India,Kerala,Chennai,2,193,179646,Police stations,Emergency services
Chennai Police Station 4016,"94 Chennai Main Road, Karnataka",+91 74740 22451,contact4016@police.karnataka.gov.in,16.253836,76.959832,http://www.chennaipolice.gov.in,India,Karnataka,Chennai,5,456,374612,Police stations,Emergency services
Bangalore Police Station 4017,"29 Bangalore Main Road, Tamil Nadu",+91 78183 87657,contact4017@police.tamilnadu.gov.in,14.301715,76.137122,http://www.bangalorepolice.gov.in,India,Tamil Nadu,Bangalore,5,160,409509,Police stations,Police departments
Bangalore Police Station 4018,"42 Bangalore Main Road, Delhi",+91 92004 94839,contact4018@police.delhi.gov.in,10.121959,81.444946,http://www.bangalorepolice.gov.in,India,Delhi,Bangalore,5,320,500414,Police stations,Emergency services
Bangalore Police Station 4019,"38 Bangalore Main Road, Karnataka",+91 97020 43951,contact4019@police.karnataka.gov.in,11.430771,80.629131,http://www.bangalorepolice.gov.in,India,Karnataka,Bangalore,3,314,228011,Police stations,Police departments
Kochi Police Station 4020,"26 Kochi Main Road, Maharashtra",+91 98712 31137,contact4020@police.maharashtra.gov.in,11.856366,74.222436,http://www.kochipolice.gov.in,India,Maharashtra,Kochi,2,95,116647,Police stations,Police departments
Chennai Police Station 4021,"82 Chennai Main Road, Maharashtra",+91 73914 30558,contact4021@police.maharashtra.gov.in,25.804788,81.828511,http://www.chennaipolice.gov.in,India,Maharashtra,Chennai,4,40,359105,Police stations,Police stations
New Delhi Police Station 4022,"64 New Delhi Main Road, Karnataka",+91 88507 42203,contact4022@police.karnataka.gov.in,11.053228,87.135754,http://www.new delhipolice.gov.in,India,Karnataka,New Delhi,1,396,250889,Police stations,Emergency services
Kochi Police Station 4023,"14 Kochi Main Road, Delhi",+91 70582 69311,contact4023@police.delhi.gov.in,15.524532,86.034384,http://www.kochipolice.gov.in,India,Delhi,Kochi,5,260,630160,Police stations,Emergency services
New Delhi Police Station 4024,"49 New Delhi Main Road, Tamil Nadu",+91 97781 58605,contact4024@police.tamilnadu.gov.in,29.751615,72.696862,http://www.new delhipolice.gov.in,India,Tamil Nadu,New Delhi,5,186,670717,Police stations,Police stations
Kochi Police Station 4025,"14 Kochi Main Road, Maharashtra",+91 98679 93766,contact4025@police.maharashtra.gov.in,22.086493,73.343539,http://www.kochipolice.gov.in,India,Maharashtra,Kochi,3,337,168377,Police stations,Emergency services
Kochi Police Station 4026,"61 Kochi Main Road, Tamil Nadu",+91 96419 89858,contact4026@police.tamilnadu.gov.in,14.338774,81.302506,http://www.kochipolice.gov.in,India,Tamil Nadu,Kochi,4,85,454840,Police stations,Police stations
Mumbai Police Station 4027,"60 Mumbai Main Road, Tamil Nadu",+91 75969 14685,contact4027@police.tamilnadu.gov.in,16.528293,85.529738,http://www.mumbaipolice.gov.in,India,Tamil Nadu,Mumbai,4,119,112466,Police stations,Police stations
Bangalore Police Station 4028,"45 Bangalore Main Road, Kerala",+91 98235 77206,contact4028@police.kerala.gov.in,16.070206,73.364914,http://www.bangalorepolice.gov.in,India,Kerala,Bangalore,4,366,266982,Police stations,Police departments
Kochi Police Station 4029,"87 Kochi Main Road, Karnataka",+91 85425 58463,contact4029@police.karnataka.gov.in,10.117373,78.098077,http://www.kochipolice.gov.in,India,Karnataka,Kochi,1,201,519232,Police stations,Police stations
Bangalore Police Station 4030,"92 Bangalore Main Road, Kerala",+91 88968 56281,contact4030@police.kerala.gov.in,16.019715,80.577153,http://www.bangalorepolice.gov.in,India,Kerala,Bangalore,4,50,699147,Police stations,Police stations
Mumbai Police Station 4031,"84 Mumbai Main Road, Maharashtra",+91 86794 24976,contact4031@police.maharashtra.gov.in,12.226968,75.515653,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,3,32,336440,Police stations,Police departments
Chennai Police Station 4032,"37 Chennai Main Road, Maharashtra",+91 91968 33505,contact4032@police.maharashtra.gov.in,16.741202,84.032556,http://www.chennaipolice.gov.in,India,Maharashtra,Chennai,2,18,117943,Police stations,Emergency services
New Delhi Police Station 4033,"31 New Delhi Main Road, Maharashtra",+91 73152 59433,contact4033@police.maharashtra.gov.in,17.811726,82.94995,http://www.new delhipolice.gov.in,India,Maharashtra,New Delhi,5,199,340021,Police stations,Police stations
New Delhi Police Station 4034,"52 New Delhi Main Road, Kerala",+91 92126 13679,contact4034@police.kerala.gov.in,24.721092,73.264174,http://www.new delhipolice.gov.in,India,Kerala,New Delhi,4,196,362126,Police stations,Emergency services
Mumbai Police Station 4035,"82 Mumbai Main Road, Maharashtra",+91 83586 92259,contact4035@police.maharashtra.gov.in,21.308738,78.784018,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,3,14,584963,Police stations,Emergency services
Kochi Police Station 4036,"46 Kochi Main Road, Karnataka",+91 71886 63263,contact4036@police.karnataka.gov.in,14.987472,80.15309,http://www.kochipolice.gov.in,India,Karnataka,Kochi,4,369,115754,Police stations,Police stations
Kochi Police Station 4037,"56 Kochi Main Road, Karnataka",+91 88657 16062,contact4037@police.karnataka.gov.in,28.139621,81.168401,http://www.kochipolice.gov.in,India,Karnataka,Kochi,4,89,208029,Police stations,Emergency services
Chennai Police Station 4038,"40 Chennai Main Road, Kerala",+91 90957 73422,contact4038@police.kerala.gov.in,28.246491,80.554234,http://www.chennaipolice.gov.in,India,Kerala,Chennai,3,465,327696,Police stations,Police stations
Chennai Police Station 4039,"49 Chennai Main Road, Karnataka",+91 89605 79481,contact4039@police.karnataka.gov.in,21.096146,78.966484,http://www.chennaipolice.gov.in,India,Karnataka,Chennai,2,235,610207,Police stations,Police departments
Mumbai Police Station 4040,"64 Mumbai Main Road, Kerala",+91 93695 11779,contact4040@police.kerala.gov.in,25.167419,75.960222,http://www.mumbaipolice.gov.in,India,Kerala,Mumbai,3,140,392585,Police stations,Emergency services
Chennai Police Station 4041,"2 Chennai Main Road, Delhi",+91 84274 14298,contact4041@police.delhi.gov.in,13.733354,86.473193,http://www.chennaipolice.gov.in,India,Delhi,Chennai,4,22,281002,Police stations,Emergency services
Mumbai Police Station 4042,"5 Mumbai Main Road, Karnataka",+91 77142 54111,contact4042@police.karnataka.gov.in,14.395503,85.671031,http://www.mumbaipolice.gov.in,India,Karnataka,Mumbai,3,492,465285,Police stations,Police stations
New Delhi Police Station 4043,"10 New Delhi Main Road, Delhi",+91 75733 82307,contact4043@police.delhi.gov.in,28.076802,74.426088,http://www.new delhipolice.gov.in,India,Delhi,New Delhi,1,22,396767,Police stations,Emergency services
Mumbai Police Station 4044,"65 Mumbai Main Road, Kerala",+91 70942 45586,contact4044@police.kerala.gov.in,15.284324,78.569403,http://www.mumbaipolice.gov.in,India,Kerala,Mumbai,3,317,145354,Police stations,Emergency services
New Delhi Police Station 4045,"83 New Delhi Main Road, Karnataka",+91 92319 48000,contact4045@police.karnataka.gov.in,8.027669,85.821274,http://www.new delhipolice.gov.in,India,Karnataka,New Delhi,5,219,191271,Police stations,Police stations
Kochi Police Station 4046,"28 Kochi Main Road, Delhi",+91 70039 54202,contact4046@police.delhi.gov.in,22.317774,83.577393,http://www.kochipolice.gov.in,India,Delhi,Kochi,2,175,695990,Police stations,Police departments
New Delhi Police Station 4047,"36 New Delhi Main Road, Tamil Nadu",+91 84953 83448,contact4047@police.tamilnadu.gov.in,29.109076,80.998367,http://www.new delhipolice.gov.in,India,Tamil Nadu,New Delhi,1,383,639921,Police stations,Emergency services
Mumbai Police Station 4048,"35 Mumbai Main Road, Maharashtra",+91 79815 76151,contact4048@police.maharashtra.gov.in,10.2711,85.592609,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,3,447,184670,Police stations,Emergency services
Bangalore Police Station 4049,"77 Bangalore Main Road, Kerala",+91 96508 59583,contact4049@police.kerala.gov.in,20.345116,76.362364,http://www.bangalorepolice.gov.in,India,Kerala,Bangalore,3,459,334525,Police stations,Emergency services
Kochi Police Station 4050,"35 Kochi Main Road, Karnataka",+91 77118 84826,contact4050@police.karnataka.gov.in,17.564331,85.716579,http://www.kochipolice.gov.in,India,Karnataka,Kochi,4,108,200934,Police stations,Emergency services
Mumbai Police Station 4051,"18 Mumbai Main Road, Karnataka",+91 75475 79323,contact4051@police.karnataka.gov.in,29.819179,72.894646,http://www.mumbaipolice.gov.in,India,Karnataka,Mumbai,2,114,664569,Police stations,Police departments
New Delhi Police Station 4052,"4 New Delhi Main Road, Delhi",+91 97679 43005,contact4052@police.delhi.gov.in,17.719593,78.992698,http://www.new delhipolice.gov.in,India,Delhi,New Delhi,3,419,266723,Police stations,Police departments
Chennai Police Station 4053,"23 Chennai Main Road, Delhi",+91 98852 88393,contact4053@police.delhi.gov.in,24.092434,81.592586,http://www.chennaipolice.gov.in,India,Delhi,Chennai,4,182,580279,Police stations,Police departments
New Delhi Police Station 4054,"21 New Delhi Main Road, Delhi",+91 85987 73880,contact4054@police.delhi.gov.in,17.434614,85.723624,http://www.new delhipolice.gov.in,India,Delhi,New Delhi,3,26,196686,Police stations,Police stations
New Delhi Police Station 4055,"75 New Delhi Main Road, Karnataka",+91 82605 55642,contact4055@police.karnataka.gov.in,8.097012,82.957512,http://www.new delhipolice.gov.in,India,Karnataka,New Delhi,5,106,601572,Police stations,Police stations
Kochi Police Station 4056,"76 Kochi Main Road, Kerala",+91 83889 65403,contact4056@police.kerala.gov.in,29.282621,80.758951,http://www.kochipolice.gov.in,India,Kerala,Kochi,2,433,633220,Police stations,Emergency services
Bangalore Police Station 4057,"16 Bangalore Main Road, Karnataka",+91 91997 87307,contact4057@police.karnataka.gov.in,29.176052,74.225506,http://www.bangalorepolice.gov.in,India,Karnataka,Bangalore,1,130,652715,Police stations,Emergency services
New Delhi Police Station 4058,"30 New Delhi Main Road, Delhi",+91 73303 96100,contact4058@police.delhi.gov.in,13.0476,87.962033,http://www.new delhipolice.gov.in,India,Delhi,New Delhi,1,324,514324,Police stations,Police departments
New Delhi Police Station 4059,"62 New Delhi Main Road, Kerala",+91 97738 72137,contact4059@police.kerala.gov.in,26.981488,80.512105,http://www.new delhipolice.gov.in,India,Kerala,New Delhi,4,49,400697,Police stations,Emergency services
Chennai Police Station 4060,"13 Chennai Main Road, Delhi",+91 77623 24108,contact4060@police.delhi.gov.in,27.286929,83.781656,http://www.chennaipolice.gov.in,India,Delhi,Chennai,3,320,488717,Police stations,Police departments
Bangalore Police Station 4061,"3 Bangalore Main Road, Delhi",+91 87758 98368,contact4061@police.delhi.gov.in,15.452976,87.900664,http://www.bangalorepolice.gov.in,India,Delhi,Bangalore,4,460,551842,Police stations,Police departments
Bangalore Police Station 4062,"53 Bangalore Main Road, Karnataka",+91 70738 19583,contact4062@police.karnataka.gov.in,16.239424,79.626512,http://www.bangalorepolice.gov.in,India,Karnataka,Bangalore,2,52,262583,Police stations,Police stations
Chennai Police Station 4063,"41 Chennai Main Road, Kerala",+91 78922 67145,contact4063@police.kerala.gov.in,13.213987,83.867846,http://www.chennaipolice.gov.in,India,Kerala,Chennai,3,70,183595,Police stations,Police stations
Mumbai Police Station 4064,"90 Mumbai Main Road, Kerala",+91 99850 40101,contact4064@police.kerala.gov.in,17.080373,80.89728,http://www.mumbaipolice.gov.in,India,Kerala,Mumbai,1,292,459543,Police stations,Police stations
Chennai Police Station 4065,"48 Chennai Main Road, Karnataka",+91 99590 59529,contact4065@police.karnataka.gov.in,16.879251,75.575422,http://www.chennaipolice.gov.in,India,Karnataka,Chennai,4,141,492780,Police stations,Police stations
Kochi Police Station 4066,"52 Kochi Main Road, Kerala",+91 93888 42119,contact4066@police.kerala.gov.in,23.905563,75.725855,http://www.kochipolice.gov.in,India,Kerala,Kochi,2,45,164838,Police stations,Emergency services
New Delhi Police Station 4067,"2 New Delhi Main Road, Kerala",+91 72587 87580,contact4067@police.kerala.gov.in,16.558191,82.23133,http://www.new delhipolice.gov.in,India,Kerala,New Delhi,2,292,141408,Police stations,Emergency services
Bangalore Police Station 4068,"42 Bangalore Main Road, Delhi",+91 99045 96791,contact4068@police.delhi.gov.in,26.476722,72.78446,http://www.bangalorepolice.gov.in,India,Delhi,Bangalore,2,83,674322,Police stations,Police stations
Chennai Police Station 4069,"67 Chennai Main Road, Tamil Nadu",+91 92724 95814,contact4069@police.tamilnadu.gov.in,19.172591,77.077294,http://www.chennaipolice.gov.in,India,Tamil Nadu,Chennai,5,401,633310,Police stations,Emergency services
New Delhi Police Station 4070,"63 New Delhi Main Road, Tamil Nadu",+91 90526 83410,contact4070@police.tamilnadu.gov.in,23.46633,76.266593,http://www.new delhipolice.gov.in,India,Tamil Nadu,New Delhi,1,227,175380,Police stations,Emergency services
Bangalore Police Station 4071,"78 Bangalore Main Road, Delhi",+91 90479 96165,contact4071@police.delhi.gov.in,27.979515,87.015034,http://www.bangalorepolice.gov.in,India,Delhi,Bangalore,5,133,339019,Police stations,Emergency services
Bangalore Police Station 4072,"100 Bangalore Main Road, Tamil Nadu",+91 91528 91492,contact4072@police.tamilnadu.gov.in,28.501958,74.088773,http://www.bangalorepolice.gov.in,India,Tamil Nadu,Bangalore,3,451,463997,Police stations,Emergency services
Bangalore Police Station 4073,"16 Bangalore Main Road, Maharashtra",+91 76005 12052,contact4073@police.maharashtra.gov.in,18.779722,75.241928,http://www.bangalorepolice.gov.in,India,Maharashtra,Bangalore,5,78,148643,Police stations,Police departments
Mumbai Police Station 4074,"4 Mumbai Main Road, Kerala",+91 96803 83939,contact4074@police.kerala.gov.in,15.370801,83.164989,http://www.mumbaipolice.gov.in,India,Kerala,Mumbai,4,347,318334,Police stations,Police stations
Chennai Police Station 4075,"94 Chennai Main Road, Karnataka",+91 86496 93004,contact4075@police.karnataka.gov.in,26.766342,76.564184,http://www.chennaipolice.gov.in,India,Karnataka,Chennai,3,342,663279,Police stations,Police stations
Chennai Police Station 4076,"25 Chennai Main Road, Delhi",+91 73724 40888,contact4076@police.delhi.gov.in,13.812919,73.442646,http://www.chennaipolice.gov.in,India,Delhi,Chennai,2,57,504116,Police stations,Police departments
Mumbai Police Station 4077,"13 Mumbai Main Road, Tamil Nadu",+91 98445 80418,contact4077@police.tamilnadu.gov.in,17.382114,79.038458,http://www.mumbaipolice.gov.in,India,Tamil Nadu,Mumbai,3,171,540273,Police stations,Emergency services
Mumbai Police Station 4078,"31 Mumbai Main Road, Maharashtra",+91 73108 15864,contact4078@police.maharashtra.gov.in,26.613879,80.396076,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,2,341,335658,Police stations,Emergency services
Mumbai Police Station 4079,"9 Mumbai Main Road, Tamil Nadu",+91 85528 92255,contact4079@police.tamilnadu.gov.in,17.735253,80.311055,http://www.mumbaipolice.gov.in,India,Tamil Nadu,Mumbai,4,206,387663,Police stations,Police departments
Chennai Police Station 4080,"89 Chennai Main Road, Delhi",+91 74266 18336,contact4080@police.delhi.gov.in,9.514676,80.735472,http://www.chennaipolice.gov.in,India,Delhi,Chennai,4,165,304177,Police stations,Police stations
Mumbai Police Station 4081,"47 Mumbai Main Road, Kerala",+91 95533 87546,contact4081@police.kerala.gov.in,14.341662,85.013631,http://www.mumbaipolice.gov.in,India,Kerala,Mumbai,4,21,389507,Police stations,Police stations
Mumbai Police Station 4082,"60 Mumbai Main Road, Maharashtra",+91 90365 97986,contact4082@police.maharashtra.gov.in,8.771712,74.333188,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,1,66,253968,Police stations,Police stations
Chennai Police Station 4083,"94 Chennai Main Road, Kerala",+91 91400 46007,contact4083@police.kerala.gov.in,16.599136,87.934838,http://www.chennaipolice.gov.in,India,Kerala,Chennai,5,67,574333,Police stations,Police departments
Kochi Police Station 4084,"79 Kochi Main Road, Karnataka",+91 76381 93181,contact4084@police.karnataka.gov.in,22.497628,85.459633,http://www.kochipolice.gov.in,India,Karnataka,Kochi,1,142,600409,Police stations,Police departments
Bangalore Police Station 4085,"50 Bangalore Main Road, Maharashtra",+91 94869 36067,contact4085@police.maharashtra.gov.in,24.614656,79.199654,http://www.bangalorepolice.gov.in,India,Maharashtra,Bangalore,4,209,411854,Police stations,Police departments
Mumbai Police Station 4086,"93 Mumbai Main Road, Tamil Nadu",+91 71429 93370,contact4086@police.tamilnadu.gov.in,8.794575,72.812739,http://www.mumbaipolice.gov.in,India,Tamil Nadu,Mumbai,4,19,139846,Police stations,Police stations
New Delhi Police Station 4087,"51 New Delhi Main Road, Kerala",+91 97564 76759,contact4087@police.kerala.gov.in,24.606502,80.997361,http://www.new delhipolice.gov.in,India,Kerala,New Delhi,1,491,266167,Police stations,Emergency services
Chennai Police Station 4088,"82 Chennai Main Road, Kerala",+91 84497 77651,contact4088@police.kerala.gov.in,24.306405,75.241847,http://www.chennaipolice.gov.in,India,Kerala,Chennai,2,79,149508,Police stations,Police departments
Bangalore Police Station 4089,"50 Bangalore Main Road, Delhi",+91 86325 81041,contact4089@police.delhi.gov.in,13.544564,76.331438,http://www.bangalorepolice.gov.in,India,Delhi,Bangalore,1,167,582606,Police stations,Police stations
Bangalore Police Station 4090,"33 Bangalore Main Road, Kerala",+91 95870 93257,contact4090@police.kerala.gov.in,17.386423,72.184068,http://www.bangalorepolice.gov.in,India,Kerala,Bangalore,2,83,571870,Police stations,Police stations
New Delhi Police Station 4091,"36 New Delhi Main Road, Kerala",+91 79246 73374,contact4091@police.kerala.gov.in,25.885099,76.840559,http://www.new delhipolice.gov.in,India,Kerala,New Delhi,4,302,350531,Police stations,Police stations
Mumbai Police Station 4092,"89 Mumbai Main Road, Kerala",+91 90131 35340,contact4092@police.kerala.gov.in,26.655372,86.622853,http://www.mumbaipolice.gov.in,India,Kerala,Mumbai,4,320,685570,Police stations,Police stations
Bangalore Police Station 4093,"48 Bangalore Main Road, Karnataka",+91 85169 27950,contact4093@police.karnataka.gov.in,19.311307,86.643738,http://www.bangalorepolice.gov.in,India,Karnataka,Bangalore,3,242,349020,Police stations,Emergency services
Chennai Police Station 4094,"47 Chennai Main Road, Maharashtra",+91 71524 91388,contact4094@police.maharashtra.gov.in,19.327166,72.074592,http://www.chennaipolice.gov.in,India,Maharashtra,Chennai,1,333,271032,Police stations,Police departments
Chennai Police Station 4095,"51 Chennai Main Road, Delhi",+91 74674 97738,contact4095@police.delhi.gov.in,10.333372,77.185109,http://www.chennaipolice.gov.in,India,Delhi,Chennai,5,426,641501,Police stations,Police stations
Kochi Police Station 4096,"53 Kochi Main Road, Delhi",+91 72985 80126,contact4096@police.delhi.gov.in,16.611706,85.791775,http://www.kochipolice.gov.in,India,Delhi,Kochi,4,304,528811,Police stations,Police stations
Mumbai Police Station 4097,"5 Mumbai Main Road, Maharashtra",+91 70009 93724,contact4097@police.maharashtra.gov.in,10.021028,83.815595,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,5,221,148188,Police stations,Emergency services
Kochi Police Station 4098,"68 Kochi Main Road, Karnataka",+91 74312 14359,contact4098@police.karnataka.gov.in,29.739937,77.499338,http://www.kochipolice.gov.in,India,Karnataka,Kochi,1,419,239835,Police stations,Police departments
Kochi Police Station 4099,"77 Kochi Main Road, Tamil Nadu",+91 86828 23162,contact4099@police.tamilnadu.gov.in,11.74754,78.613122,http://www.kochipolice.gov.in,India,Tamil Nadu,Kochi,3,116,310320,Police stations,Emergency services
Kochi Police Station 4100,"58 Kochi Main Road, Tamil Nadu",+91 71746 17868,contact4100@police.tamilnadu.gov.in,25.886388,86.209155,http://www.kochipolice.gov.in,India,Tamil Nadu,Kochi,3,101,423936,Police stations,Police stations
Mumbai Police Station 4101,"38 Mumbai Main Road, Maharashtra",+91 97313 51587,contact4101@police.maharashtra.gov.in,8.157824,82.607209,http://www.mumbaipolice.gov.in,India,Maharashtra,Mumbai,5,52,371153,Police stations,Police stations
Chennai Police Station 4102,"22 Chennai Main Road, Kerala",+91 76737 30369,contact4102@police.kerala.gov.in,16.823818,74.380802,http://www.chennaipolice.gov.in,India,Kerala,Chennai,4,364,562513,Police stations,Police departments
Mumbai Police Station 4103,"56 Mumbai Main Road, Kerala",+91 98423 45970,contact4103@police.kerala.gov.in,11.052206,81.085674,http://www.mumbaipolice.gov.in,India,Kerala,Mumbai,2,161,613894,Police stations,Police departments
Kochi Police Station 4104,"50 Kochi Main Road, Karnataka",+91 86154 11325,contact4104@police.karnataka.gov.in,20.788916,82.85262,http://www.kochipolice.gov.in,India,Karnataka,Kochi,4,14,579381,Police stations,Emergency services
New Delhi Police Station 4105,"25 New Delhi Main Road, Delhi",+91 89753 39035,contact4105@police.delhi.gov.in,25.125469,82.490687,http://www.new delhipolice.gov.in,India,Delhi,New Delhi,2,334,205875,Police stations,Police stations
Chennai Police Station 4106,"61 Chennai Main Road, Karnataka",+91 72108 23344,contact4106@police.karnataka.gov.in,18.897128,73.742126,http://www.chennaipolice.gov.in,India,Karnataka,Chennai,3,473,580821,Police stations,Emergency services
New Delhi Police Station 4107,"14 New Delhi Main Road, Kerala",+91 78153 17401,contact4107@police.kerala.gov.in,25.917959,75.885316,http://www.new delhipolice.gov.in,India,Kerala,New Delhi,2,147,422722,Police stations,Police stations
New Delhi Police Station 4108,"84 New Delhi Main Road, Tamil Nadu",+91 71462 54526,contact4108@police.tamilnadu.gov.in,19.477142,85.926799,http://www.new delhipolice.gov.in,India,Tamil Nadu,New Delhi,2,63,648428,Police stations,Police stations
Chennai Police Station 4109,"22 Chennai Main Road, Karnataka",+91 77168 73591,contact4109@police.karnataka.gov.in,19.931956,73.842851,http://www.chennaipolice.gov.in,India,Karnataka,Chennai,2,411,519188,Police stations,Police departments
Mumbai Police Station 4110,"14 Mumbai Main Road, Tamil Nadu",+91 95333 69237,contact4110@police.tamilnadu.gov.in,13.589847,78.960115,http://www.mumbaipolice.gov.in,India,Tamil Nadu,Mumbai,5,226,361016,Police stations,Police departments
Chennai Police Station 4111,"66 Chennai Main Road, Maharashtra",+91 95094 26853,contact4111@police.maharashtra.gov.in,15.938196,85.101164,http://www.chennaipolice.gov.in,India,Maharashtra,Chennai,3,441,213778,Police stations,Emergency services
Bangalore Police Station 4112,"52 Bangalore Main Road, Maharashtra",+91 80829 13502,contact4112@police.maharashtra.gov.in,29.008032,75.339327,http://www.bangalorepolice.gov.in,India,Maharashtra,Bangalore,2,185,245774,Police stations,Police stations
